Latitude,Longitude
34.0424493320588,-120.438807016321
34.0591940784381,-120.439483951286
34.0440788792978,-120.438548062094
34.0216715119808,-120.437318375098
34.0465186572455,-120.43832184179
34.0265419976568,-120.437190235464
34.053009587115,-120.438259344209
34.0459966710693,-120.43765111987
34.0262900721792,-120.4365305883
34.0589694460273,-120.437850546976
34.0524966881418,-120.437264095728
34.0503451539225,-120.43685233208
34.0481936164233,-120.436440593988
34.0441515317296,-120.435952539753
34.0260653601682,-120.434897828288
34.0247240359947,-120.434518989271
34.0609144896899,-120.435979947568
34.0566023358324,-120.435480879303
34.0533704849248,-120.435025504879
34.0512189402231,-120.434613791063
34.0496075482835,-120.434223906913
34.0504268569271,-120.433932148782
34.0520563993615,-120.433673089384
34.0558465654728,-120.433501237847
34.0634178183578,-120.433482048764
34.049121824846,-120.432255339023
34.0491308939568,-120.431930877886
34.0480596470196,-120.431562842918
34.0637241939046,-120.432194888589
34.0591419372017,-120.431685083883
34.0575305364798,-120.43129520481
34.0572695264258,-120.430959816248
34.0580888300041,-120.430668006167
34.0586380544473,-120.430365297359
34.0599975145692,-120.430095264317
34.0637876824021,-120.429923267931
34.0503018563311,-120.42872979764
34.0513912347889,-120.428448868129
34.052750692474,-120.428178816837
34.0554605476495,-120.427963180679
34.0608711962113,-120.427856397288
34.0517066042194,-120.426837390854
34.0568471788055,-120.426719637839
34.0228350922334,-120.424701008431
34.0603853850212,-120.425887590054
34.0574326122508,-120.425118926884
34.0550199913789,-120.424372071843
34.0617810526511,-120.42431943453
34.0539668143833,-120.423355133301
34.0569467510559,-120.423150212868
34.4488274232162,-120.438750045182
34.0253742988886,-120.420906280168
34.44939507709,-120.437794210979
34.4483331914793,-120.437097909222
34.0567490207359,-120.420543394623
34.4483607130082,-120.436119922959
34.0243662097589,-120.418267912962
34.0551646836246,-120.419180273826
34.0565241300013,-120.418910065739
34.0274003030815,-120.416116492812
34.0276884294733,-120.415478558586
34.0587570525705,-120.416400901384
34.0296060779731,-120.414581221339
34.0285437743884,-120.413889117764
34.0593423576909,-120.414800072615
34.0571997411212,-120.414064324857
34.0277785897233,-120.412234699733
34.0277966115299,-120.411585926232
34.0569837821842,-120.412106498973
34.0305335014611,-120.410396559231
34.0548501587075,-120.411046353374
34.0286699189078,-120.409347658229
34.028687925895,-120.40869887599
34.0287059294676,-120.408050093175
34.0273734969152,-120.407347268246
34.0581722787854,-120.408255806442
34.0263201418581,-120.40633088909
34.0274094851686,-120.406049720219
34.0274184800979,-120.405725332853
34.0268872998942,-120.405379342024
34.0263561184136,-120.405033355722
34.0252847608347,-120.404665776452
34.4447125046667,-120.421610592924
34.4441815086923,-120.421262560425
34.4441906402221,-120.420936575865
34.0250506310681,-120.403357462155
34.0269502332501,-120.403108639762
34.0258878545183,-120.402416698347
34.0580372205993,-120.403377426896
34.0269951600386,-120.401486705262
34.0575240296099,-120.402382302566
34.4426615157593,-120.417610656718
34.4429407026778,-120.417295686318
34.4426797577786,-120.416958696768
34.441338548969,-120.416577681717
34.052167236989,-120.400543827037
34.0240870431105,-120.399097396976
34.4429771801474,-120.415991761065
34.0535356461046,-120.399948833678
34.023564815424,-120.398427086114
34.4424552816153,-120.415317791247
34.0257345036473,-120.398188932353
34.4446249255305,-120.415079831771
34.4408531136591,-120.414599828454
34.4467945690817,-120.414841864795
34.4403220938038,-120.41425185685
34.4465336180066,-120.414504865752
34.057361791902,-120.398477461596
34.4462726658661,-120.414167868799
34.0560203343404,-120.398099004545
34.445741646343,-120.413819874323
34.0533284340267,-120.397666620443
34.4454806919656,-120.413482882743
34.0546878538858,-120.397396067182
34.4457598695693,-120.413167887861
34.0560472734251,-120.397125507115
34.4457689798818,-120.412841894411
34.0565964279489,-120.396822580276
34.4457780893273,-120.412515900815
34.4403858592474,-120.41197005006
34.4463273314409,-120.412211895992
34.4412051665854,-120.411677048762
34.4468765729934,-120.411907887426
34.4420244734701,-120.411384042363
34.0217907766072,-120.39413484556
34.4433839143163,-120.411113010292
34.0558310397764,-120.395167727425
34.4474440261698,-120.410951874063
34.4431320546405,-120.410450052609
34.0220877514636,-120.393172495932
34.4453016964752,-120.410211965753
34.4404495822136,-120.409688236102
34.448281539875,-120.41000683566
34.4428892917522,-120.409461115254
34.0218445370352,-120.392188623356
34.4488398788487,-120.409376799603
34.4464183713662,-120.40895192961
34.4423764525211,-120.408461202013
34.0245723185061,-120.391323063622
34.4496773820642,-120.408431729834
34.4486062094859,-120.408061789645
34.4467248310832,-120.407658919006
34.4437631768208,-120.407212158995
34.4524053539085,-120.407563512641
34.4464729537013,-120.406995942762
34.0235367203709,-120.38965815194
34.4481024572931,-120.406735808075
34.4413598385993,-120.406135432365
34.4489217558518,-120.406442733988
34.0240948048782,-120.389030892379
34.44812064383,-120.406083798452
34.0238336621864,-120.38869576439
34.4478596672995,-120.405746818921
34.02411270257,-120.388382131251
34.4481388268984,-120.405431788245
34.0238515579902,-120.388047005024
34.4478778484509,-120.405094810513
34.0222399508848,-120.387658161584
34.4473468001363,-120.4047468638
34.0198180637025,-120.387237111247
34.4468157505293,-120.404398921707
34.0190167292528,-120.386880526588
34.4457445614951,-120.404029047878
34.0174051147267,-120.386491735027
34.4449434398495,-120.403670151078
34.0166037768132,-120.386135169299
34.4449525246519,-120.403344157571
34.0176930889944,-120.38585375896
34.4471221633174,-120.403105884251
34.4422699959791,-120.402582543289
34.4514523551532,-120.402955334046
34.445249843433,-120.402377138615
34.4401275986079,-120.401842901924
34.4482296902105,-120.402171728449
34.4428373770473,-120.401626510305
34.4522898138753,-120.402010168483
34.4458172247628,-120.401421071814
34.4415051833893,-120.400919754848
34.4514977684364,-120.401325237395
34.4452952418891,-120.400747161476
34.4409831952005,-120.400245884426
34.4493553690317,-120.400585525623
34.4447732547575,-120.400073259501
34.4404612027546,-120.399572022365
34.4499136634626,-120.399955415054
34.446411826485,-120.399486990723
34.4437201955136,-120.399051470963
34.4539828663685,-120.399467721211
34.4507510998597,-120.399010233515
34.4480594691906,-120.398574694323
34.4469882585859,-120.398204886629
34.4469973292859,-120.397878883325
34.4483567531633,-120.397607620225
34.4516066718539,-120.397412990556
34.4486449620849,-120.396966548848
34.4478438167064,-120.396607703014
34.4451521709363,-120.396172263521
34.0200503188512,-120.378803579331
34.4489422340218,-120.395999461354
34.4430097273253,-120.395432751009
34.0170971139079,-120.378037013062
34.4454494344957,-120.395205211945
34.0189966995795,-120.377787628454
34.4470789265653,-120.394944847031
34.4400661202069,-120.394334495777
34.4489784898888,-120.394695413908
34.4430459717118,-120.394128794984
34.0174028790685,-120.376750288873
34.4454856786911,-120.393901217703
34.4403633663123,-120.393367493608
34.0160702298543,-120.376048047459
34.4441534347983,-120.393194555324
34.4387610427697,-120.392649961078
34.0152777672286,-120.375367232747
34.4441715473151,-120.392542567202
34.4403995862511,-120.392063575901
34.0161058774916,-120.374750629304
34.4458100914477,-120.391956151105
34.4423082006704,-120.391488096489
34.0174741779462,-120.374155411615
34.4528500819754,-120.391588303376
34.4439467405942,-120.390901669229
34.4412550609987,-120.390466442493
34.015610224491,-120.373107463645
34.4466655703273,-120.390358918021
34.4442439626997,-120.389934608896
34.440742057913,-120.389466652559
34.014826646977,-120.372102328181
34.4458824973236,-120.389348140291
34.4431908105333,-120.388912947604
34.4394188247278,-120.388434128001
34.0135028653658,-120.371075835945
34.4461797086811,-120.388381051613
34.4434880168041,-120.387945887356
34.4397160248822,-120.38746710814
34.0146099516217,-120.37014553552
34.4518783840002,-120.387632281707
34.4445954375911,-120.387011557405
34.4424438854341,-120.386598270257
34.4389419581669,-120.386130468892
34.0141053397948,-120.368826770243
34.0130338412261,-120.368459703903
34.0119623408476,-120.368092647885
34.0108908386595,-120.367725602188
34.4535621151995,-120.385415562746
34.4530310051739,-120.385067709327
34.0111876049294,-120.36676326232
34.0120067886672,-120.366470939637
34.0125558732101,-120.366167940345
34.0133750560071,-120.365875608252
34.442552292787,-120.382686385746
34.4433715469238,-120.382393086075
34.443110499288,-120.382056195159
34.4420392241282,-120.381686621828
34.0136895754493,-120.364264535332
34.013158258342,-120.363918856528
34.0123568404826,-120.36356251897
34.0129059190226,-120.363259499237
34.0744971296026,-120.365369655611
34.0126535759162,-120.362600145614
34.0126624528607,-120.362275799786
34.442381480301,-120.379089586789
34.4456314136269,-120.378894229606
34.0097268491112,-120.360861216905
34.011896523876,-120.360622106754
34.4456674840335,-120.377590210503
34.0105726328288,-120.359595824085
34.4443441437234,-120.376557797592
34.0100590340088,-120.358601513475
34.0686794799894,-120.360590602254
34.4535628042405,-120.375623624539
34.0098243907921,-120.357293521032
34.0681748160925,-120.359271017815
34.4444162184804,-120.37394979078
34.4522574695969,-120.373939069703
34.0098686937916,-120.355671835418
34.0117682646092,-120.355421954734
34.0109668167672,-120.355065702017
34.0117859793835,-120.354773264885
34.0496089761937,-120.355939085419
34.0083012150197,-120.353662024065
34.0129018078166,-120.353518408819
34.4418144443258,-120.370255181663
34.0123881593436,-120.352524102193
34.0132073175067,-120.352231636371
34.0129460645437,-120.351896658414
34.009443575832,-120.351434188699
34.0175466585882,-120.351752961425
34.01539468656,-120.351343583051
34.0127025053656,-120.350912983117
34.4532207102224,-120.368429075315
34.0164927930483,-120.350737358746
34.0132604030761,-120.350285525922
34.008407387318,-120.349770027637
34.0173207943257,-120.350120497069
34.0132780914391,-120.349636821308
34.010045692484,-120.349185057563
34.0186889993648,-120.34952486609
34.0149163970541,-120.349051823235
34.0116839958493,-120.34860006745
34.4489623696539,-120.365973241093
34.015204183234,-120.348413721504
34.0103511551942,-120.347898307931
34.0543778974066,-120.34963007363
34.0130610321947,-120.347680090808
34.4500696419744,-120.36503855116
34.0165812199885,-120.347493708587
34.4525093432997,-120.364810119812
34.0549446550258,-120.348677812141
34.0125473344237,-120.346685813393
34.450096588274,-120.364060471341
34.0147170028855,-120.346446337707
34.4519961293616,-120.363810328783
34.0541608958653,-120.347672388017
34.0112233144077,-120.345659728738
34.4498534464242,-120.363071552273
34.0139331915106,-120.345441440144
34.4522931474613,-120.362843063328
34.0531070248936,-120.346656356357
34.0088188641769,-120.344591269042
34.4493402155683,-120.362071803801
34.012879265954,-120.344425958123
34.4525901582806,-120.361875790444
34.0517830411297,-120.34562972809
34.0093855576775,-120.34363945448
34.4501773803362,-120.361126224095
34.0131758556311,-120.343463499313
34.4526170809939,-120.360897678058
34.0528899736425,-120.344698703809
34.0107625605763,-120.342719415995
34.4510145387861,-120.360180625563
34.0169838054654,-120.342638805564
34.0078090463802,-120.341954194176
34.4494119904081,-120.359463602782
34.0124096636211,-120.341809943335
34.4523918535433,-120.359256661168
34.0178205947493,-120.34169748612
34.0081056139593,-120.340991780895
34.4499790549174,-120.358507171208
34.0127062330258,-120.340847478808
34.4526888367288,-120.358289372021
34.0181171667373,-120.340734961542
34.0084021743798,-120.340029360346
34.4505461126417,-120.357550726363
34.0162440664132,-120.34001207896
34.4529858126328,-120.357322075445
34.0519067383728,-120.341086709386
34.0154513838229,-120.339331581083
34.4530037378676,-120.356669994539
34.4503118776493,-120.356235786073
34.0178999709722,-120.338778129158
34.0160180425457,-120.338379657595
34.01467632425,-120.338002373225
34.4549301540032,-120.355441535055
34.0155042683276,-120.337385393742
34.0503567189026,-120.338427091328
34.4525352386609,-120.354040045088
34.4544347722912,-120.35378967079
34.016628743329,-120.335805873981
34.4544616315649,-120.352811528774
34.0161237522436,-120.334487248195
34.0172305908893,-120.333556422034
34.0183462229367,-120.332301194884
34.017571086386,-120.330971997026
34.017606259865,-120.329674496049
34.0165609836326,-120.328334778429
34.0182079990636,-120.327424965823
34.0160822586147,-120.326043079021
34.0177204793552,-120.325457602341
34.0150544926727,-120.324054693144
34.0169715911296,-120.323155345576
34.0151071349012,-120.322108484566
34.0156736666317,-120.321156438563
34.0156999690743,-120.320183324975
34.015456152242,-120.319199686107
34.016292774589,-120.318258136325
34.0176608552078,-120.317661985447
34.4563120113944,-120.334606383037
34.456861090647,-120.334301818027
34.4568699931787,-120.333975754901
34.4571489830154,-120.333660437694
34.4571578839012,-120.333334373236
34.4574368722559,-120.333019052747
34.4574457714957,-120.332692986957
34.4577247583684,-120.332377663186
34.4582738330972,-120.332073078724
34.0150560337537,-120.313988720473
34.4558697212201,-120.330998231003
34.4572290597518,-120.330725852426
34.0156312525705,-120.312712242027
34.4575258256093,-120.329758388413
34.4559230691924,-120.32904186664
34.0356633560913,-120.311867633168
34.0167729128677,-120.310483609702
34.0173306210654,-120.309855841972
34.0138540827066,-120.308421945669
34.0184722341245,-120.307627124325
34.0174267020475,-120.306287642451
34.0147517341536,-120.305209693598
34.0155795322862,-120.304592380444
34.4623393819258,-120.321788714221
34.4593861157698,-120.321018758758
34.4594038502413,-120.320366603915
34.4605019487145,-120.319757258187
34.4610598609595,-120.319126495343
34.4618878625135,-120.318506423286
34.4616354923971,-120.317843550259
34.4611130259249,-120.317169986302
34.4605905552101,-120.316496430718
34.4608783589943,-120.315854953734
34.4603647327339,-120.314855324709
34.4639290455306,-120.313037683035
34.4618390460157,-120.310343509887
34.4632248731589,-120.309092492822
34.463782735324,-120.308461635231
34.4632690480554,-120.307462010305
34.4625646907711,-120.303516883475
34.4647431037624,-120.302949889949
34.4639592735478,-120.301939636336
34.4642558211545,-120.300971975242
34.4640209799031,-120.299656923326
34.464866514116,-120.298384418971
33.996854752441,-120.256468081572
33.9933946100208,-120.254388112608
33.9931502389739,-120.253404880779
34.0131570334142,-120.253519201822
33.9999378378582,-120.252365263281
33.9942822579698,-120.251500237722
34.0053661964605,-120.25159835302
33.9929573390772,-120.250475810396
33.9964776220478,-120.250285369358
33.9978368551837,-120.250012536428
33.9983856943993,-120.249708804206
33.9986644017738,-120.249394771876
34.0056963877741,-120.249338167166
33.990316040283,-120.248102756055
33.9914051385719,-120.247819610739
33.9927643685133,-120.247546747453
33.9946638621781,-120.247294453278
34.0135816429245,-120.247690573624
33.990367447914,-120.246156963143
33.9917266757025,-120.24588407495
33.9928157705874,-120.245600897658
33.9936347324841,-120.245307432692
33.9936432959178,-120.244983120707
33.9928414601091,-120.244627970912
33.9920396227963,-120.24427282835
33.9917780501089,-120.243938245598
33.9934074080808,-120.243675595107
33.9950367657122,-120.24341293713
33.9955855906998,-120.243109169481
33.9953240155692,-120.242774575195
33.9945221727541,-120.242419437323
33.993180061472,-120.242043764467
33.9910275470736,-120.241637297946
34.0264149362854,-120.242983692276
34.0075142340168,-120.241939586951
33.9932057231043,-120.241070830134
33.9918636058824,-120.240695185728
33.9880902793132,-120.240227179967
33.9859377533268,-120.239820793899
33.9832449549144,-120.239393915025
33.9805521524598,-120.238967070133
33.9838023147847,-120.238765879736
33.9805692392957,-120.238318541331
34.0181178697459,-120.239745212114
33.9916533096446,-120.238414776714
33.9870695637998,-120.237916105904
33.9741116115909,-120.237099756383
34.0140915288647,-120.23861795277
33.9884373229907,-120.237318796168
33.9816924832652,-120.236738214856
34.0141086286016,-120.23796916883
33.987914134291,-120.236649702399
33.9730652123835,-120.235761819185
33.9914344307621,-120.236458681932
33.9841493158994,-120.235857632011
34.0192668137805,-120.237191015059
33.9871293434398,-120.235646077087
33.9720102656907,-120.234748147953
33.9898392348525,-120.235424267241
33.9747201604568,-120.234526308582
33.9903880423727,-120.235120462198
33.9736481455825,-120.234161109861
33.9901264426748,-120.234785912379
33.9728462655325,-120.233806158367
33.9898648419368,-120.234451364606
33.9690728791416,-120.233338630296
33.9896032401586,-120.234116818878
33.9712425009284,-120.233096277047
33.9893416373402,-120.233782275197
33.9682795200404,-120.232659489353
33.9893501694507,-120.233457975818
33.9709894157041,-120.232437583062
33.9893587007082,-120.233133676303
33.975049995502,-120.232266833383
33.990717911601,-120.232860579755
33.9753286574694,-120.231952819887
34.0104463414376,-120.233284153947
33.9745267704214,-120.231597880316
33.9893842893634,-120.232160776939
33.970483233949,-120.231120206128
33.9848004964212,-120.231662463998
34.0299131118656,-120.233373593672
33.9810271063365,-120.231194920366
34.0150642438347,-120.232485230105
33.9759030238319,-120.230676288488
33.9894098703423,-120.231187876348
33.9664567275287,-120.22999416611
33.9815844265973,-120.230566843075
34.0156215821484,-120.231856929304
33.9751096524655,-120.229997111365
33.9880762361925,-120.23048811138
33.9648529322458,-120.229284417907
33.9799806458678,-120.22985693463
34.0150983760475,-120.231187639005
33.9743162765238,-120.229317947189
33.9843113624464,-120.229696307854
34.030504608067,-120.231447372262
33.9781067215324,-120.229136830687
34.0118738086661,-120.230415936404
33.9719020680844,-120.228577472463
33.9816270277427,-120.228945486975
34.0278203278122,-120.230695968046
33.9770432042446,-120.228447426103
34.013511679646,-120.22982860244
33.9724593727492,-120.227949439206
33.9827246128272,-120.228337836797
34.0310790129086,-120.230170040519
33.9781407860318,-120.227839797066
34.0146092768165,-120.229220770719
33.9708555676322,-120.227239669083
33.9805805417932,-120.227607516785
34.022451742323,-120.229193321901
33.9738356012836,-120.22702780575
33.9819397455001,-120.227334347501
34.0305643349964,-120.229176172817
33.9762753576126,-120.22679550355
33.9860003274704,-120.227163375651
33.9673692932962,-120.226134224134
33.9787151134573,-120.226563193838
34.0189655535732,-120.228086952421
33.9730507155403,-120.226024439117
33.981425007034,-120.226341093303
33.9652251938289,-120.225404122227
33.97684116467,-120.225843173725
34.0189825998944,-120.227438124644
33.9738781473132,-120.225406591078
33.9846836872344,-120.225815136159
33.9695644300831,-120.224919007002
33.979019289969,-120.225276360082
34.0343973961219,-120.227372777268
33.9763264098235,-120.224849989521
34.0300837482435,-120.226884492039
33.9747140817795,-120.224464484774
34.0190166822904,-120.226140467454
33.9731017513258,-120.224078997052
34.0147030117247,-120.225652397473
33.9712192791041,-120.223683321851
33.9795935924337,-120.223999724689
33.9687965249751,-120.22326726283
33.9774409841623,-120.223593802523
33.9650230680827,-120.222800235047
33.9758286513379,-120.223208314413
34.0330978529976,-120.225374769035
33.9747565950015,-120.22284324933
34.0239217304643,-120.224702473092
33.9726039784611,-120.222437389267
34.017446957237,-120.224132633472
33.9691006593812,-120.221980561226
33.9793659655194,-120.222368192406
33.9664077552481,-120.221554369544
33.9769432097746,-120.22195211134
33.9529092204066,-120.220720581218
33.9747905902344,-120.221546258528
34.0253064737519,-120.223455857956
33.9720976875434,-120.221120037024
34.0169407282637,-120.222814556665
33.9675137987772,-120.220622492728
33.9772388416945,-120.220989540844
33.9640104646172,-120.220165783395
33.9753563577506,-120.220593906234
33.9623981108104,-120.219780441101
33.9745544316987,-120.220239070661
33.9632170226944,-120.219486803211
33.975373345481,-120.219945405113
33.9645762158341,-120.219213535517
34.011580502615,-120.220988261118
33.9664756903077,-120.218960635961
34.0302285205083,-120.221368712761
33.9697258683102,-120.218758668373
33.9610898425792,-120.218108515532
33.9756774512264,-120.218658591431
33.9651504462676,-120.217937062229
34.031334593403,-120.2204362037
33.9700214714225,-120.217796164137
33.9621958599917,-120.217176644219
33.9757029164557,-120.217685834036
33.9649057574695,-120.216954243194
34.0138011182602,-120.218799180433
33.964644098362,-120.216619851552
33.975990029942,-120.21704751364
33.9633018715621,-120.216244749337
33.9732971042192,-120.21662142382
33.9552060918555,-120.215615298377
33.9719548812145,-120.21624627218
33.9522430024372,-120.215179241444
33.9708827975988,-120.215881313583
33.9517111922934,-120.214834738664
33.9717017030576,-120.215587615019
33.9541509496169,-120.214602093255
33.9738713155684,-120.215344805128
33.9560504214524,-120.2143491018
34.0114293308919,-120.216436619729
33.9609214595253,-120.214207970217
34.0114378221033,-120.216112230849
33.9560673678491,-120.213700743201
33.9736266116883,-120.214361889181
33.9520236965541,-120.213224088154
33.9671516811784,-120.213793485685
33.9460890151442,-120.212676370606
33.9639184475858,-120.213347226904
34.0222688738078,-120.215546885174
33.9628463500874,-120.212982346843
34.0184954123718,-120.215079706777
33.9615041080876,-120.212607311223
34.0149920846825,-120.214622776025
33.9569201482112,-120.212110330845
34.011488751445,-120.214165894714
33.9547674704102,-120.21170486112
34.010416675706,-120.21380075104
33.9545057934249,-120.211370526732
34.0098848789986,-120.21345599111
33.9553246891796,-120.211076827292
34.0115142045912,-120.213192724814
33.9566838713508,-120.21080343884
34.0134136702118,-120.21293963752
33.9588534834203,-120.210560517454
34.0145027143389,-120.212655983405
33.9596723780617,-120.21026679857
34.015321617633,-120.212362137552
33.960761415708,-120.209983231689
34.0183016438412,-120.212149770132
33.9629310268148,-120.209740286298
33.9397070931324,-120.208543150153
33.9669916409875,-120.209568437078
33.9453885867259,-120.208432074479
34.009412437031,-120.210840558514
33.9483686325886,-120.208219540536
34.0110417599129,-120.2105772424
33.9518889665009,-120.208027295181
34.0121308002172,-120.210293562993
33.9543287221254,-120.207794453933
34.0134899812688,-120.210020054752
33.9551476112926,-120.207500719919
34.0148491619592,-120.209746539522
33.956506788788,-120.207227274153
34.0172889068398,-120.209513725184
33.9578659659233,-120.206953821417
34.0183779457302,-120.209230017762
33.9584147094031,-120.206649924047
33.9373518449679,-120.20553486057
33.9613947523159,-120.206437332882
33.9427632035817,-120.205413438568
34.0121901084297,-120.208022805598
33.9506058657237,-120.205383272482
34.0197625426907,-120.207983211519
33.957638085289,-120.205322736445
33.9414378138207,-120.204390381023
34.0122155134295,-120.207049621825
33.9457685903022,-120.204228368105
34.0151955419498,-120.206837066357
33.9522605285031,-120.204147436062
34.0187158533795,-120.206644841736
33.9536197016146,-120.203873941686
33.9341776345275,-120.202820465695
33.9574101824857,-120.203691658443
33.9385084170449,-120.202658356182
34.0082057001911,-120.205275225747
33.9404078809987,-120.202405114281
34.0109155877046,-120.205052445554
33.9420371982254,-120.202141739303
34.0114643340646,-120.204748374573
33.9420456366537,-120.201817609316
34.0112026517373,-120.204413823006
33.93854216802,-120.201361889571
33.9563718202794,-120.202030195891
33.9344983998292,-120.200885982024
33.9512474877181,-120.201513579473
33.9323456559295,-120.200480945806
33.9496350489513,-120.201128662602
34.0201427380908,-120.203775858499
33.9488330471398,-120.200774132492
34.0193407699719,-120.203420955658
33.9480310438336,-120.200419609586
34.0169179435198,-120.203005118716
33.9466887456281,-120.200044852928
34.0136846842321,-120.202558848923
33.9442658577383,-120.199629636196
34.0120722799,-120.202173532615
33.9407623775711,-120.199173986196
34.0104598731646,-120.20178823333
33.9380693342572,-120.198748723672
34.010738469066,-120.201473992679
33.9388882053949,-120.198454944096
34.0118274949959,-120.201190195747
33.9418682557676,-120.198242057678
34.0145373817448,-120.200967284931
33.9451184527305,-120.198039278316
33.9321597890295,-120.197229895827
33.9497193847495,-120.197887065438
33.9354099895424,-120.197027070255
34.0121314381125,-120.199902758701
33.9400109285793,-120.196874776712
34.0132204616184,-120.199618938192
33.9408297964355,-120.196580973644
34.0134990528505,-120.199304680536
33.9405680719799,-120.196246740384
34.0140477874272,-120.199000563467
33.940846642637,-120.195932719159
34.0159472417078,-120.198747154142
33.9416655088309,-120.195638904652
33.9238441180912,-120.194648236519
33.9424843745541,-120.195345085098
33.9268241735019,-120.194435210743
33.9435733879839,-120.195061363845
33.9325057174158,-120.194323140719
34.0119288517032,-120.197297443837
33.9360260681372,-120.194130301883
33.9241479214767,-120.193362072543
33.9425180519725,-120.194048548941
33.933341409447,-120.19338113332
34.0130347508912,-120.196364787617
33.9371319095778,-120.19319835149
33.9249836023428,-120.192420140572
34.0103501770905,-120.195614672279
33.9330964980033,-120.19239874238
34.0133302092236,-120.195401714059
33.9349959544145,-120.192145276513
34.014149080613,-120.195107701886
33.9352745143933,-120.191831260032
34.0144276612991,-120.194793425332
33.9352829242116,-120.191507152403
34.0147062412873,-120.194479146729
33.9355614827286,-120.191193132726
34.0157952563258,-120.194195249916
33.9363803397479,-120.190899285814
33.9228812457345,-120.190071015815
33.9396305423414,-120.190696221576
33.9309941561112,-120.190049378401
34.0128489530656,-120.193110644162
33.9347846607086,-120.189866444634
33.9247975048777,-120.189169372149
34.0142165410986,-120.192512450035
34.0107130728479,-120.192056478827
33.9331889704228,-120.188833643812
33.9275242112645,-120.188297918306
33.9237504982693,-120.187832802867
33.9215976863481,-120.187428165562
34.0153392607044,-120.190930882708
34.0139969543428,-120.190555889479
34.0134650851205,-120.190211253051
34.0137436540655,-120.189896961778
34.0140222223125,-120.189582668457
34.0143007898614,-120.189268373087
34.0156599432492,-120.188994521085
34.0156683630011,-120.188670107392
34.0145961946813,-120.188305256344
34.0137941715638,-120.18795052305
34.0121817056129,-120.187565479047
34.0111095318486,-120.187200660203
33.9233192861415,-120.183599824883
33.9222470629311,-120.18323552693
33.9219852949915,-120.18290140903
33.9219936784314,-120.182577348913
33.9217319085209,-120.182243233938
33.9217402901741,-120.181919174572
33.9206680601548,-120.181554905677
33.9204062869404,-120.181220799128
33.9198743597507,-120.180876644911
33.9190722782443,-120.180522446888
33.9182701952478,-120.180168256054
34.0182258879206,-120.183894748395
34.0176939989055,-120.18355013276
34.0182427007758,-120.183245898128
33.918573845461,-120.17888211038
33.9188523711944,-120.178568103811
33.9188607425554,-120.178244054189
33.9185989592898,-120.177909964571
33.9177968671961,-120.177555799977
34.0172125246698,-120.181258992188
34.0156000321435,-120.180874052454
34.015878579286,-120.180559721345
33.91783033597,-120.176259615392
34.0121216809712,-120.179445335718
33.9208271272858,-120.175397827245
34.0108045028062,-120.178097343892
33.913844907141,-120.173516862738
33.9149505970395,-120.172584850943
33.9165882385403,-120.17199689718
33.9155243223729,-120.171308738533
33.9147305570875,-120.170630613094
33.9158278794234,-120.170022594286
33.9136916712674,-120.168970389176
33.9145188298809,-120.168352346508
33.9131847327608,-120.167654244904
34.01152918781,-120.17098064796
33.9110484983178,-120.166602135323
33.9137584074241,-120.166378120584
34.0169657023595,-120.169884037376
33.9105415311441,-120.165286045025
33.9127111255459,-120.165041994156
34.0156484160166,-120.168536102065
34.0243016404418,-120.168533215805
34.0194556406626,-120.167703466861
34.0173111505627,-120.166974252785
34.0246136221083,-120.166920994353
34.0205780638592,-120.166121454324
33.9111818074121,-120.161417737777
34.01898222657,-120.165087909767
34.0216921114549,-120.164863843843
33.910134465483,-120.160081710614
34.0179350386608,-120.163750042353
34.0201046175787,-120.163505868267
34.0217338898997,-120.16324162126
34.0244437741229,-120.163017496166
34.0177066448216,-120.162117862168
34.019606069334,-120.161863619145
34.0204248792107,-120.161569260932
34.0209735349688,-120.161264871782
34.0217923438483,-120.160970504032
34.0218006909958,-120.16064605818
34.0201881138842,-120.160261475903
34.0177650719726,-120.159846849729
33.910250879961,-120.155545384454
33.9094487085774,-120.15519146558
33.9083763754439,-120.154827590706
33.907033880135,-120.154453764482
34.0286046083933,-120.158949871757
34.0286129516698,-120.158625399345
34.0299720643386,-120.158351024858
33.9084179001903,-120.153207502255
34.0218924532435,-120.15707714499
34.0281143463623,-120.156983005195
33.9084511046775,-120.151911429105
34.0230064157435,-120.155819390512
34.0273372287312,-120.155655087915
33.9084842955558,-120.150615353834
34.0243905222919,-120.154571609039
34.0262899400585,-120.154317188462
34.0276490469913,-120.154042748831
34.0281976877325,-120.15373828757
34.030367259734,-120.153493848409
34.0263315843015,-120.152694861863
34.032553488599,-120.152600422773
34.0252759368775,-120.151681475068
34.0266350402956,-120.151406994803
34.0279941433388,-120.151132507482
34.0296234019934,-120.150868009138
34.0317929722061,-120.150623495161
34.0331520741709,-120.150348985233
33.9043025984562,-120.144948106633
33.9045810413469,-120.144634031004
33.9043191571895,-120.144300096309
33.904867761799,-120.143995945937
34.0267182313751,-120.148162316038
34.0288878004824,-120.147917734946
34.030787212399,-120.147663159388
34.0316059968333,-120.14736863179
34.0321546239364,-120.147064114047
33.902224046762,-120.141628692116
33.9038533014758,-120.141364205146
34.0294862968348,-120.14566635241
34.0292327552947,-120.145007414985
34.0273582635058,-120.144288632489
34.0297979881117,-120.144053925961
34.0298062923374,-120.143729444347
34.0298145957087,-120.1434049626
34.030363214188,-120.14310042397
